player_id,name,week,ppr_points,position,team,season
00-0036992,Elijah Molden,15,0.0,CB,LAC,2024
00-0036994,Ernest Jones,15,0.0,ILB,SEA,2024
00-0036995,Baron Browning,15,0.0,OLB,ARI,2024
00-0036998,Jevon Holland,15,0.0,SS,MIA,2024
00-0037003,Chazz Surratt,15,0.0,ILB,NYJ,2024
00-0037007,Patrick Jones,15,0.0,OLB,MIN,2024
00-0037009,Rashawn Slater,15,0.0,T,LAC,2024
00-0037010,Liam Eichenberg,15,0.0,G,MIA,2024
00-0037034,Dee Alford,15,0.0,CB,ATL,2024
00-0037043,Amare Barno,15,0.0,OLB,CAR,2024
00-0037051,Elijah Garcia,15,0.0,DE,NYG,2024
00-0037073,Jordan Davis,15,0.0,DT,PHI,2024
00-0037074,Quay Walker,15,0.0,ILB,GB,2024
00-0037075,Devonte Wyatt,15,0.0,DT,GB,2024
00-0037076,Sean Rhyan,15,0.0,G,GB,2024
00-0037079,Tariq Woolen,15,0.0,CB,SEA,2024
00-0037082,Dominique Robinson,15,0.0,DE,CHI,2024
00-0037083,Kingsley Enagbare,15,0.0,DE,GB,2024
00-0037088,Doug Kramer,15,0.0,C,CHI,2024
00-0037093,Dareke Young,15,0.0,WR,SEA,2024
00-0037094,Jonathan Ford,15,0.0,DT,CHI,2024
00-0037096,Elijah Hicks,15,0.0,FS,CHI,2024
00-0037109,Jack Sanborn,15,0.0,ILB,CHI,2024
00-0037129,Josh Blackwell,15,0.0,CB,CHI,2024
00-0037130,Reed Blankenship,15,0.0,SS,PHI,2024
00-0037137,Josh Jobe,15,0.0,CB,SEA,2024
00-0037141,Joey Blount,15,0.0,FS,ARI,2024
00-0037153,Vi Jones,15,0.0,ILB,TB,2024
00-0037155,Tony Adams,15,0.0,FS,NYJ,2024
00-0037179,Jeremiah Moon,15,0.0,OLB,PIT,2024
00-0037184,Josh Ross,15,0.0,ILB,SEA,2024
00-0037190,Ahmad Gardner,15,0.0,CB,NYJ,2024
00-0037191,Trent McDuffie,15,0.0,CB,KC,2024
00-0037192,George Karlaftis,15,0.0,DE,KC,2024
00-0037193,Bryan Cook,15,0.0,FS,KC,2024
00-0037198,Nazeeh Johnson,15,0.0,CB,KC,2024
00-0037203,LaBryan Ray,15,0.0,DE,CAR,2024
00-0037205,Brenden Schooler,15,0.0,FS,NE,2024
00-0037208,Jack Cochrane,15,0.0,ILB,KC,2024
00-0037224,Cameron Dicker,15,0.0,K,LAC,2024
00-0037235,Travon Walker,15,0.0,DE,JAX,2024
00-0037237,Derek Stingley,15,0.0,CB,HOU,2024
00-0037242,Kaiir Elam,15,0.0,CB,BUF,2024
00-0037244,Devin Lloyd,15,0.0,ILB,JAX,2024
00-0037249,Nik Bonitto,15,0.0,OLB,DEN,2024
00-0037250,Martin Emerson,15,0.0,CB,CLE,2024
00-0037252,Greg Dulcich,15,0.0,TE,NYG,2024
00-0037254,Terrel Bernard,15,0.0,MLB,BUF,2024
00-0037259,Micah McFadden,15,0.0,MLB,NYG,2024
00-0037268,Zyon McCollum,15,0.0,CB,TB,2024
00-0037269,Eric Johnson,15,0.0,DT,NE,2024
00-0037270,Otito Ogbonnia,15,0.0,DT,LAC,2024
00-0037275,Daron Bland,15,0.0,CB,DAL,2024
00-0037278,Luke Wattenberg,15,0.0,C,DEN,2024
00-0037283,John Ridgeway,15,0.0,DT,NO,2024
00-0037284,Matt Araiza,15,0.0,P,KC,2024
00-0037288,Christian Benford,15,0.0,CB,BUF,2024
00-0037294,Jordan Jackson,15,0.0,DE,DEN,2024
00-0037297,Cade Mays,15,0.0,G,CAR,2024
00-0037307,Ja'Sir Taylor,15,0.0,CB,LAC,2024
00-0037313,Montaric Brown,15,0.0,CB,JAX,2024
00-0037316,Mark Robinson,15,0.0,ILB,PIT,2024
00-0037318,Baylon Spector,15,0.0,ILB,BUF,2024
00-0037320,Deane Leonard,15,0.0,CB,LAC,2024
00-0037330,Jesse Luketa,15,0.0,OLB,ARI,2024
00-0037336,Brock Hoffman,15,0.0,C,DAL,2024
00-0037353,Kader Kohou,15,0.0,CB,MIA,2024
00-0037364,Arron Mosby,15,0.0,DE,GB,2024
00-0037384,Ja'Quan McMillian,15,0.0,CB,DEN,2024
00-0037413,Ben Brown,15,0.0,G,NE,2024
00-0037414,Devin Cochran,15,0.0,T,CIN,2024
00-0037428,Alec Anderson,15,0.0,G,BUF,2024
00-0037447,Tomon Fox,15,0.0,OLB,NYG,2024
00-0037457,Jake Hansen,15,0.0,OLB,HOU,2024
00-0037468,Raheem Layne,15,0.0,SS,NYG,2024
00-0037487,Deven Thompkins,15,0.0,WR,CAR,2024
00-0037491,J.J. Russell,15,0.0,ILB,TB,2024
00-0037493,Mike Brown,15,0.0,FS,TEN,2024
00-0037500,Ryan Wright,15,0.0,P,MIN,2024
00-0037512,Isaiah Pola-Mao,15,0.0,FS,LV,2024
00-0037526,Marcelino McCrary-Ball,15,0.0,ILB,NYJ,2024
00-0037547,Daniel Whelan,15,0.0,P,GB,2024
00-0037549,Darrell Baker,15,0.0,CB,TEN,2024
00-0037587,Nate Landman,15,0.0,ILB,ATL,2024
00-0037602,Sam Okuayinonu,15,0.0,DE,SF,2024
00-0037607,Ryan Stonehouse,15,0.0,P,TEN,2024
00-0037611,Kayvon Thibodeaux,15,0.0,OLB,NYG,2024
00-0037612,Evan Neal,15,0.0,T,NYG,2024
00-0037615,Nakobe Dean,15,0.0,ILB,PHI,2024
00-0037616,Nick Cross,15,0.0,SS,IND,2024
00-0037633,Jake Hummel,15,0.0,ILB,LA,2024
00-0037639,William Kwenkeu,15,0.0,ILB,BAL,2024
00-0037664,Alec Pierce,15,0.0,WR,IND,2024
00-0037667,Kerby Joseph,15,0.0,FS,DET,2024
00-0037692,Brandon Aubrey,15,0.0,K,DAL,2024
00-0037711,Jeremiah Pharms,15,0.0,DE,NE,2024
00-0037741,Jahan Dotson,15,0.0,WR,PHI,2024
00-0037753,Cam Taylor-Britt,15,0.0,CB,CIN,2024
00-0037756,Travis Jones,15,0.0,DT,BAL,2024
00-0037757,Bernhard Raimann,15,0.0,T,IND,2024
00-0037799,Dondrea Tillman,15,0.0,OLB,DEN,2024
00-0037804,Zach Carter,15,0.0,DT,LV,2024
00-0037808,DeAngelo Malone,15,0.0,OLB,ATL,2024
00-0037813,Channing Tindall,15,0.0,ILB,MIA,2024
00-0037815,Cameron Thomas,15,0.0,DE,CLE,2024
00-0037819,Leo Chenal,15,0.0,OLB,KC,2024
00-0037822,Brian Asamoah,15,0.0,ILB,MIN,2024
00-0037823,Christian Harris,15,0.0,ILB,HOU,2024
00-0037825,Tyler Linderbaum,15,0.0,C,BAL,2024
00-0037830,Samuel Womack,15,0.0,CB,IND,2024
00-0037832,Kalia Davis,15,0.0,DT,SF,2024
00-0037841,Quentin Lake,15,0.0,FS,LA,2024
00-0038038,Kyle Hamilton,15,0.0,SS,BAL,2024
00-0038039,Jack Jones,15,0.0,CB,LV,2024
00-0038043,Joshua Williams,15,0.0,CB,KC,2024
00-0038094,Jordan Stout,15,0.0,P,BAL,2024
00-0038095,Cordell Volson,15,0.0,G,CIN,2024
00-0038096,Josh Paschal,15,0.0,DE,DET,2024
00-0038097,Cade York,15,0.0,K,CIN,2024
00-0038098,Pierre Strong,15,0.0,RB,CLE,2024
00-0038100,Percy Butler,15,0.0,FS,WAS,2024
00-0038107,Micheal Clemons,15,0.0,DE,NYJ,2024
00-0038111,Kyler Gordon,15,0.0,CB,CHI,2024
00-0038116,Arnold Ebiketie,15,0.0,OLB,ATL,2024
00-0038121,Alontae Taylor,15,0.0,CB,NO,2024
00-0038123,Dane Belton,15,0.0,SS,NYG,2024
00-0038127,Logan Hall,15,0.0,DE,TB,2024
00-0038130,Andrew Booth,15,0.0,CB,DAL,2024
00-0038133,Boye Mafe,15,0.0,OLB,SEA,2024
00-0038136,Coby Bryant,15,0.0,CB,SEA,2024
00-0038142,David Ojabo,15,0.0,OLB,BAL,2024
00-0038359,Xavier Smith,15,0.0,WR,LA,2024
00-0038386,Jalen Carter,15,0.0,DT,PHI,2024
00-0038394,Will Mallory,15,0.0,TE,IND,2024
00-0038395,Terell Smith,15,0.0,CB,CHI,2024
00-0038398,Karl Brooks,15,0.0,DT,GB,2024
00-0038401,Jarrick Bernard-Converse,15,0.0,CB,NYJ,2024
00-0038402,Anders Carlson,15,0.0,K,NYJ,2024
00-0038407,Jaylon Jones,15,0.0,CB,IND,2024
00-0038408,Carrington Valentine,15,0.0,CB,GB,2024
00-0038411,Anthony Johnson,15,0.0,FS,NYG,2024
00-0038412,Moro Ojomo,15,0.0,DT,PHI,2024
00-0038463,Brenton Cox,15,0.0,DE,GB,2024
00-0038493,Claudin Cherelus,15,0.0,ILB,CAR,2024
00-0038496,Xavier Gipson,15,0.0,WR,NYJ,2024
00-0038505,Tavius Robinson,15,0.0,OLB,BAL,2024
00-0038506,Jordon Riley,15,0.0,NT,NYG,2024
00-0038513,Cam Jones,15,0.0,ILB,KC,2024
00-0038519,Nikko Remigio,15,0.0,WR,KC,2024
00-0038535,D.J. Johnson,15,0.0,OLB,CAR,2024
00-0038541,Tyree Wilson,15,0.0,DE,LV,2024
00-0038545,Mazi Smith,15,0.0,DT,DAL,2024
00-0038546,Myles Murphy,15,0.0,DE,CIN,2024
00-0038547,Luke Schoonmaker,15,0.0,TE,DAL,2024
00-0038553,Daiyan Henley,15,0.0,ILB,LAC,2024
00-0038554,Ji'Ayir Brown,15,0.0,SS,SF,2024
00-0038557,Dorian Williams,15,0.0,OLB,BUF,2024
00-0038560,Jordan Battle,15,0.0,SS,CIN,2024
00-0038562,Jake Moody,15,0.0,K,SF,2024
00-0038567,Chad Ryland,15,0.0,K,ARI,2024
00-0038570,Ventrell Miller,15,0.0,ILB,JAX,2024
00-0038573,Derius Davis,15,0.0,WR,LAC,2024
00-0038574,Isaiah McGuire,15,0.0,DE,CLE,2024
00-0038577,Nick Herbig,15,0.0,OLB,PIT,2024
00-0038578,Jay Ward,15,0.0,SS,MIN,2024
00-0038580,Yasir Abdullah,15,0.0,OLB,JAX,2024
00-0038585,Cameron Mitchell,15,0.0,CB,CLE,2024
00-0038588,Jordan Howden,15,0.0,SS,NO,2024
00-0038593,Olusegun Oluwatimi,15,0.0,C,SEA,2024
00-0038596,Antonio Johnson,15,0.0,FS,JAX,2024
00-0038599,Henry To'oTo'o,15,0.0,ILB,HOU,2024
00-0038600,Owen Pappoe,15,0.0,ILB,ARI,2024
00-0038602,Christopher Smith,15,0.0,SS,LV,2024
00-0038603,Robert Beal,15,0.0,DE,SF,2024
00-0038610,Bryce Baringer,15,0.0,P,NE,2024
00-0038617,Amari Burney,15,0.0,OLB,LV,2024
00-0038625,Dee Winters,15,0.0,ILB,SF,2024
00-0038642,D.J. Ivey,15,0.0,CB,CIN,2024
00-0038643,Brayden Willis,15,0.0,TE,SF,2024
00-0038646,Alex Austin,15,0.0,CB,NE,2024
00-0038653,Cory Durden,15,0.0,DT,NYG,2024
00-0038663,Starling Thomas,15,0.0,CB,ARI,2024
00-0038666,DJ Coleman,15,0.0,DE,JAX,2024
00-0038703,Kendell Brooks,15,0.0,FS,TEN,2024
00-0038710,Blake Whiteheart,15,0.0,TE,CLE,2024
00-0038711,Mohamoud Diabate,15,0.0,MLB,CLE,2024
00-0038715,Ronnie Hickman,15,0.0,SS,CLE,2024
00-0038724,Ali Gaye,15,0.0,DE,TEN,2024
00-0038731,T.J. Bass,15,0.0,G,DAL,2024
00-0038738,Hunter Luepke,15,0.0,FB,DAL,2024
00-0038778,Jalen Redmond,15,0.0,DE,MIN,2024
00-0038788,Art Green,15,0.0,CB,NYG,2024
00-0038820,Christian Izien,15,0.0,SS,TB,2024
00-0038823,Kaevon Merriweather,15,0.0,FS,TB,2024
00-0038890,Shaka Heyward,15,0.0,ILB,CIN,2024
00-0038905,Blake Grupe,15,0.0,K,NO,2024
00-0038922,Drake Thomas,15,0.0,ILB,SEA,2024
00-0038934,Anton Harrison,15,0.0,T,JAX,2024
00-0038937,Zacch Pickens,15,0.0,DT,CHI,2024
00-0038940,Tyler Lacy,15,0.0,DT,JAX,2024
00-0038966,Natrone Brooks,15,0.0,CB,ATL,2024
00-0038980,Zach Harrison,15,0.0,DE,ATL,2024
00-0038982,Chamarri Conner,15,0.0,FS,KC,2024
00-0038995,Bryan Bresee,15,0.0,DT,NO,2024
00-0039001,Tyler Steen,15,0.0,G,PHI,2024
00-0039007,Garrett Williams,15,0.0,CB,ARI,2024
00-0039009,Dylan Horton,15,0.0,DE,HOU,2024
00-0039013,Nolan Smith,15,0.0,OLB,PHI,2024
00-0039018,Jack Campbell,15,0.0,ILB,DET,2024
00-0039034,Peter Skoronski,15,0.0,G,TEN,2024
00-0039047,Derick Hall,15,0.0,OLB,SEA,2024
00-0039048,Matthew Bergeron,15,0.0,G,ATL,2024
00-0039051,Josh Hayes,15,0.0,CB,TB,2024
00-0039052,Trey Palmer,15,0.0,WR,TB,2024
00-0039059,Ethan Evans,15,0.0,P,LA,2024
00-0039063,Calijah Kancey,15,0.0,DE,TB,2024
00-0039068,YaYa Diaby,15,0.0,OLB,TB,2024
00-0039071,Tyrique Stevenson,15,0.0,CB,CHI,2024
00-0039074,Davis Allen,15,0.0,TE,LA,2024
00-0039108,Will Anderson,15,0.0,DE,HOU,2024
00-0039110,Keeanu Benton,15,0.0,DT,PIT,2024
00-0039112,Lukas Van Ness,15,0.0,DE,GB,2024
00-0039137,Byron Young,15,0.0,OLB,LA,2024
00-0039138,Kobie Turner,15,0.0,NT,LA,2024
00-0039141,Brian Branch,15,0.0,SS,DET,2024
00-0039142,Will McDonald,15,0.0,OLB,NYJ,2024
00-0039143,Isaiah Foskey,15,0.0,DE,NO,2024
00-0039145,Joe Tippmann,15,0.0,C,NYJ,2024
00-0039147,Christian Gonzalez,15,0.0,CB,NE,2024
00-0039149,Quan Martin,15,0.0,FS,WAS,2024
00-0039167,Joey Porter,15,0.0,CB,PIT,2024
00-0039169,Devon Witherspoon,15,0.0,CB,SEA,2024
00-0039172,Jake Bates,15,0.0,K,DET,2024
00-0039232,Nate Wiggins,15,0.0,CB,BAL,2024
00-0039236,Johnny Wilson,15,0.0,WR,PHI,2024
00-0039289,Leonard Taylor,15,0.0,DT,NYJ,2024
00-0039291,Eric Watts,15,0.0,DE,NYJ,2024
00-0039306,Dee Williams,15,0.0,CB,NYG,2024
00-0039309,Byron Murphy,15,0.0,DT,SEA,2024
00-0039323,Ryan Rehkow,15,0.0,P,CIN,2024
00-0039324,Christian Roland-Wallace,15,0.0,CB,KC,2024
00-0039333,Brandon Codrington,15,0.0,CB,BUF,2024
00-0039340,Laiatu Latu,15,0.0,DE,IND,2024
00-0039343,Kamari Lassiter,15,0.0,CB,HOU,2024
00-0039345,Renardo Green,15,0.0,CB,SF,2024
00-0039346,Junior Colson,15,0.0,OLB,LAC,2024
00-0039349,Delmar Glaze,15,0.0,T,LV,2024
00-0039352,Marist Liufau,15,0.0,ILB,DAL,2024
00-0039353,Jarrian Jones,15,0.0,CB,JAX,2024
00-0039354,McKinnley Jackson,15,0.0,DT,CIN,2024
00-0039356,Ja'Tavion Sanders,15,0.0,TE,CAR,2024
00-0039357,Decamerion Richardson,15,0.0,CB,LV,2024
00-0039364,Sione Vaki,15,0.0,RB,DET,2024
00-0039365,Jacob Cowing,15,0.0,WR,SF,2024
00-0039366,Tarheeb Still,15,0.0,CB,LAC,2024
00-0039367,Xavier Thomas,15,0.0,OLB,ARI,2024
00-0039368,Jordan Magee,15,0.0,OLB,WAS,2024
00-0039369,Cam Hart,15,0.0,CB,LAC,2024
00-0039370,J.D. Bertrand,15,0.0,ILB,ATL,2024
00-0039371,Kris Abrams-Draine,15,0.0,CB,DEN,2024
00-0039372,Jarvis Brownlee,15,0.0,CB,TEN,2024
00-0039374,Tommy Eichenberg,15,0.0,MLB,LV,2024
00-0039375,Josh Newton,15,0.0,CB,CIN,2024
00-0039379,Jamari Thrash,15,0.0,WR,CLE,2024
00-0039388,Jaylan Ford,15,0.0,ILB,NO,2024
00-0039402,Jaden Crumedy,15,0.0,DT,CAR,2024
00-0039404,Will Reichard,15,0.0,K,MIN,2024
00-0039406,Nathaniel Watson,15,0.0,ILB,CLE,2024
00-0039407,Dylan Laube,15,0.0,RB,LV,2024
00-0039409,Cam Little,15,0.0,K,JAX,2024
00-0039417,Myles Harden,15,0.0,CB,CLE,2024
00-0039420,Jaheim Bell,15,0.0,TE,NE,2024
00-0039423,Jonah Laulu,15,0.0,DT,LV,2024
00-0039424,Devaughn Vele,15,0.0,WR,DEN,2024
00-0039426,Matt Lee,15,0.0,C,CIN,2024
00-0039430,James Williams,15,0.0,ILB,TEN,2024
00-0039431,Jowon Briggs,15,0.0,DT,CLE,2024
00-0039436,Jaylen Harrell,15,0.0,OLB,TEN,2024
00-0039451,Isaiah Williams,15,0.0,WR,CIN,2024
00-0039454,Beanie Bishop,15,0.0,CB,PIT,2024
00-0039457,Jacoby Windmon,15,0.0,LB,CAR,2024
00-0039477,Jack Browning,15,0.0,P,TB,2024
00-0039586,Tyrek Funderburk,15,0.0,CB,TB,2024
00-0039601,Demani Richardson,15,0.0,SS,CAR,2024
00-0039611,Matthew Hayball,15,0.0,P,NO,2024
00-0039620,Rico Payton,15,0.0,CB,NO,2024
00-0039637,Maema Njongmeta,15,0.0,ILB,CIN,2024
00-0039660,Thomas Harper,15,0.0,FS,LV,2024
00-0039681,Tyler Owens,15,0.0,SS,WAS,2024
00-0039692,Dell Pettus,15,0.0,FS,NE,2024
00-0039696,Evan Anderson,15,0.0,DT,SF,2024
00-0039714,Dwight McGlothern,15,0.0,CB,MIN,2024
00-0039718,Bo Richter,15,0.0,OLB,MIN,2024
00-0039731,J.C. Latham,15,0.0,T,TEN,2024
00-0039733,Ruke Orhorhoro,15,0.0,DE,ATL,2024
00-0039734,Braden Fiske,15,0.0,DT,LA,2024
00-0039740,Jalyx Hunt,15,0.0,OLB,PHI,2024
00-0039741,Payton Wilson,15,0.0,ILB,PIT,2024
00-0039745,Tory Taylor,15,0.0,P,CHI,2024
00-0039749,Tyler Davis,15,0.0,DE,LA,2024
00-0039750,Joshua Karty,15,0.0,K,LA,2024
00-0039751,Jordan Whittington,15,0.0,WR,LA,2024
00-0039752,Cedric Johnson,15,0.0,DE,CIN,2024
00-0039764,Elijah Chatman,15,0.0,DT,NYG,2024
00-0039770,Charles Woods,15,0.0,CB,LA,2024
00-0039772,Josh Wallace,15,0.0,CB,LA,2024
00-0039774,Omar Speights,15,0.0,ILB,LA,2024
00-0039776,Jaylen McCollough,15,0.0,FS,LA,2024
00-0039789,Qwan'tez Stiggers,15,0.0,CB,NYJ,2024
00-0039790,Olu Fashanu,15,0.0,T,NYJ,2024
00-0039795,Nehemiah Pritchett,15,0.0,CB,SEA,2024
00-0039799,Sataoa Laumea,15,0.0,T,SEA,2024
00-0039807,Max Melton,15,0.0,CB,ARI,2024
00-0039809,Jonah Elliss,15,0.0,OLB,DEN,2024
00-0039810,Jermaine Burton,15,0.0,WR,CIN,2024
00-0039812,Ty'Ron Hopper,15,0.0,ILB,GB,2024
00-0039813,Evan Williams,15,0.0,SS,GB,2024
00-0039815,Tyrice Knight,15,0.0,MLB,SEA,2024
00-0039822,Kiran Amegadjie,15,0.0,T,CHI,2024
00-0039825,Jaden Hicks,15,0.0,SS,KC,2024
00-0039829,Darius Muasau,15,0.0,ILB,NYG,2024
00-0039834,Kamren Kinchens,15,0.0,FS,LA,2024
00-0039838,Calen Bullock,15,0.0,SS,HOU,2024
00-0039840,Austin Booker,15,0.0,DE,CHI,2024
00-0039841,Cooper DeJean,15,0.0,CB,PHI,2024
00-0039846,Tykee Smith,15,0.0,SS,TB,2024
00-0039850,Edgerrin Cooper,15,0.0,ILB,GB,2024
00-0039852,Jared Verse,15,0.0,OLB,LA,2024
00-0039854,Darius Robinson,15,0.0,DT,ARI,2024
00-0039857,Blake Fisher,15,0.0,T,HOU,2024
00-0039860,Kool-Aid McKinstry,15,0.0,CB,NO,2024
00-0039864,Dadrion Taylor-Demerson,15,0.0,FS,ARI,2024
00-0039872,Cole Bishop,15,0.0,CB,BUF,2024
00-0039881,Patrick McMorris,15,0.0,SS,MIA,2024
00-0039886,T'Vondre Sweat,15,0.0,NT,TEN,2024
00-0039887,Layden Robinson,15,0.0,G,NE,2024
00-0039888,Quinyon Mitchell,15,0.0,CB,PHI,2024
00-0039889,Maason Smith,15,0.0,DT,JAX,2024
00-0039895,Michael Hall,15,0.0,DT,CLE,2024
00-0039896,Zach Frazier,15,0.0,C,PIT,2024
00-0039898,Mike Sainristil,15,0.0,CB,WAS,2024
00-0039900,Marshawn Kneeland,15,0.0,DE,DAL,2024
00-0039902,Chris Braswell,15,0.0,OLB,TB,2024
00-0039903,Terrion Arnold,15,0.0,CB,DET,2024
00-0039905,Graham Barton,15,0.0,C,TB,2024
00-0039906,Jer'Zhan Newton,15,0.0,DT,WAS,2024
00-0039907,Ja'Lynn Polk,15,0.0,WR,NE,2024
00-0039908,Kris Jenkins,15,0.0,DT,CIN,2024
00-0039911,Chop Robinson,15,0.0,OLB,MIA,2024
00-0039913,Brandon Coleman,15,0.0,T,WAS,2024
00-0039924,Dallas Turner,15,0.0,OLB,MIN,2024
00-0039925,Amarius Mims,15,0.0,T,CIN,2024
,Josh Gable,15,0.0,K,SF,2024
00-0026300,Josh Johnson,15,-0.1,QB,BAL,2024
00-0031503,Jameis Winston,15,-0.36,QB,CLE,2024
00-0037077,Sam Howell,15,-0.84,QB,SEA,2024
00-0039890,Adonai Mitchell,15,-3.0,WR,IND,2024
00-0039152,Will Levis,15,-4.44,QB,TEN,2024
00-0036223,Jonathan Taylor,16,39.8,RB,IND,2024
00-0036322,Justin Jefferson,16,36.4,WR,MIN,2024
00-0039910,Jayden Daniels,16,34.42,QB,WAS,2024
00-0036555,Chuba Hubbard,16,32.5,RB,CAR,2024
00-0039040,Devon Achane,16,31.0,RB,MIA,2024
00-0030279,Keenan Allen,16,29.1,WR,CHI,2024
00-0039893,Brian Thomas,16,28.2,WR,JAX,2024
00-0037248,James Cook,16,27.6,RB,BUF,2024
00-0039150,Bryce Young,16,27.12,QB,CAR,2024
00-0034844,Saquon Barkley,16,27.0,RB,PHI,2024
00-0033553,James Conner,16,26.6,RB,ARI,2024
00-0037240,Jameson Williams,16,26.0,WR,DET,2024
00-0039139,Jahmyr Gibbs,16,25.4,RB,DET,2024
00-0033106,Jared Goff,16,25.34,QB,DET,2024
00-0035719,Deebo Samuel,16,25.1,WR,SF,2024
00-0038542,Bijan Robinson,16,24.3,RB,ATL,2024
00-0037267,Jerome Ford,16,24.1,RB,CLE,2024
00-0035208,Olamide Zaccheaus,16,24.0,WR,WAS,2024
00-0038543,Jaxon Smith-Njigba,16,24.0,WR,SEA,2024
00-0033873,Patrick Mahomes,16,23.7,QB,KC,2024
00-0035676,A.J. Brown,16,23.7,WR,PHI,2024
00-0034869,Sam Darnold,16,22.94,QB,MIN,2024
00-0039918,Caleb Williams,16,22.76,QB,CHI,2024
00-0036900,Ja'Marr Chase,16,22.4,WR,CIN,2024
00-0034855,Baker Mayfield,16,22.32,QB,TB,2024
00-0036355,Justin Herbert,16,22.16,QB,LAC,2024
00-0036442,Joe Burrow,16,21.98,QB,CIN,2024
00-0038977,Tank Dell,16,21.8,WR,HOU,2024
00-0039032,Tyjae Spears,16,21.6,RB,TEN,2024
00-0030565,Geno Smith,16,21.36,QB,SEA,2024
00-0037834,Brock Purdy,16,21.12,QB,SF,2024
00-0039732,Bo Nix,16,21.02,QB,DEN,2024
00-0032764,Derrick Henry,16,20.9,RB,BAL,2024
00-0039338,Brock Bowers,16,20.9,TE,LV,2024
00-0035700,Josh Jacobs,16,20.7,RB,GB,2024
00-0038608,Kayshon Boutte,16,20.5,WR,NE,2024
00-0039894,Xavier Worthy,16,20.5,WR,KC,2024
00-0034796,Lamar Jackson,16,20.48,QB,BAL,2024
00-0035228,Kyler Murray,16,20.38,QB,ARI,2024
00-0039164,Anthony Richardson,16,20.24,QB,IND,2024
00-0034184,Gus Edwards,16,20.1,RB,LAC,2024
00-0037840,Kyren Williams,16,19.9,RB,LA,2024
00-0031381,Davante Adams,16,19.8,WR,NYJ,2024
00-0036410,Tee Higgins,16,19.8,WR,CIN,2024
00-0032104,Ameer Abdullah,16,19.5,RB,LV,2024
00-0037809,Chigoziem Okonkwo,16,19.1,TE,TEN,2024
00-0036963,Amon-Ra St. Brown,16,19.0,WR,DET,2024
00-0033288,George Kittle,16,18.6,TE,SF,2024
00-0039361,Bucky Irving,16,18.2,RB,TB,2024
00-0036358,CeeDee Lamb,16,17.5,WR,DAL,2024
00-0039851,Drake Maye,16,17.44,QB,NE,2024
00-0035659,Terry McLaurin,16,17.0,WR,WAS,2024
00-0039384,Tyrone Tracy,16,16.9,RB,NYG,2024
00-0034837,Calvin Ridley,16,16.8,WR,TEN,2024
00-0039855,Jalen McMillan,16,16.7,WR,TB,2024
00-0039163,C.J. Stroud,16,16.06,QB,HOU,2024
00-0033923,Kareem Hunt,16,15.9,RB,KC,2024
00-0034972,Alexander Mattison,16,15.6,RB,LV,2024
00-0031941,Jamison Crowder,16,15.5,WR,WAS,2024
00-0034383,Dalton Schultz,16,15.5,TE,HOU,2024
00-0029263,Russell Wilson,16,15.38,QB,PIT,2024
00-0030035,Adam Thielen,16,15.3,WR,CAR,2024
00-0039064,Zay Flowers,16,15.3,WR,BAL,2024
00-0033662,Cooper Rush,16,15.28,QB,DAL,2024
00-0038997,Josh Downs,16,15.1,WR,IND,2024
00-0035640,DK Metcalf,16,14.7,WR,SEA,2024
00-0039915,Ladd McConkey,16,14.7,WR,LAC,2024
00-0033885,David Njoku,16,14.6,TE,CLE,2024
00-0038994,Jordan Addison,16,14.5,WR,MIN,2024
00-0034771,Mason Rudolph,16,14.38,QB,TEN,2024
00-0038619,Andrei Iosivas,16,14.3,WR,CIN,2024
00-0039065,Sam LaPorta,16,14.3,TE,DET,2024
00-0037228,Jaylen Warren,16,14.2,RB,PIT,2024
00-0034827,D.J. Moore,16,14.0,WR,CHI,2024
00-0038120,Breece Hall,16,14.0,RB,NYJ,2024
00-0033090,Hunter Henry,16,13.9,TE,NE,2024
00-0038134,Kenneth Walker,16,13.9,RB,SEA,2024
00-0038597,Chase Brown,16,13.9,RB,CIN,2024
00-0036972,Mac Jones,16,13.88,QB,JAX,2024
00-0034753,Mark Andrews,16,13.8,TE,BAL,2024
00-0039337,Malik Nabers,16,13.8,WR,NYG,2024
00-0039075,Puka Nacua,16,13.6,WR,LA,2024
00-0036309,Darnell Mooney,16,13.2,WR,ATL,2024
00-0038117,Wan'Dale Robinson,16,13.2,WR,NYG,2024
00-0036554,Nico Collins,16,13.0,WR,HOU,2024
00-0023459,Aaron Rodgers,16,12.84,QB,NYJ,2024
00-0038797,Emanuel Wilson,16,12.6,RB,GB,2024
00-0036212,Tua Tagovailoa,16,12.5,QB,MIA,2024
00-0033293,Aaron Jones,16,12.3,RB,MIN,2024
00-0036875,Rhamondre Stevenson,16,12.3,RB,NE,2024
00-0036997,Javonte Williams,16,12.3,RB,DEN,2024
00-0033858,Jonnu Smith,16,12.2,TE,MIA,2024
00-0031408,Mike Evans,16,11.9,WR,TB,2024
00-0033040,Tyreek Hill,16,11.9,WR,MIA,2024
00-0033589,David Moore,16,11.9,WR,CAR,2024
00-0037617,Hassan Haskins,16,11.9,RB,LAC,2024
00-0037838,Isaiah Likely,16,11.9,TE,BAL,2024
00-0036264,Jordan Love,16,11.48,QB,GB,2024
00-0038579,Aidan O'Connell,16,11.48,QB,LV,2024
00-0037740,Garrett Wilson,16,11.4,WR,NYJ,2024
00-0038606,Parker Washington,16,11.4,WR,JAX,2024
